average_temperature,highest_temperature,lowest_temperature,daily_temperature_range,average_humidity,precipitation,transaction_volume_data
16.75,25.0,8.5,16.5,71.0,87.5,10.634
17.05,24.75,9.3,15.45,71.25,87.5,11.912
17.35,25.45,9.2,16.25,71.75,87.5,11.06
18.3,26.4,10.2,16.2,69.0,87.5,10.02
18.1,26.85,9.3,17.55,67.5,87.5,18.012
18.45,27.7,9.2,18.5,66.75,87.5,18.866
18.6,27.35,9.85,17.5,68.5,87.5,18.308
17.95,26.0,9.8,16.2,74.5,87.5,23.842
17.4,24.55,10.2,14.35,78.0,87.5,29.018
16.75,23.2,10.3,12.9,81.25,87.5,29.6
16.25,23.45,9.0,14.45,78.25,87.5,31.952
15.4,23.1,7.65,15.45,73.0,87.5,25.998
13.6,20.2,6.95,13.25,75.0,96.5,29.545
12.05,18.75,5.3,13.45,73.25,105.5,26.863
11.8,19.3,4.3,15.0,72.25,105.5,20.75
10.7,16.7,4.7,12.0,71.75,105.5,24.405
9.25,14.35,4.15,10.2,68.75,105.5,28.784
7.4,12.5,2.25,10.25,75.5,52.75,29.624
7.7,13.9,1.45,12.45,78.5,0.0,28.772
10.55,19.15,1.9,17.25,71.75,0.0,31.392
11.8,21.2,2.3,18.9,68.5,0.0,33.18
13.4,21.9,4.85,17.05,70.5,0.0,29.37
15.5,21.9,9.1,12.8,74.5,2.0,28.738
15.9,19.3,12.5,6.8,83.5,13.75,33.628
16.3,17.95,14.65,3.3,91.5,27.0,36.172
15.15,17.35,13.0,4.35,92.0,31.25,32.524
11.5,15.45,7.55,7.9,86.5,32.0,33.86
10.8,17.3,4.2,13.1,79.0,32.0,37.48
12.85,20.15,5.45,14.7,75.75,32.0,20.242
13.15,17.15,9.1,8.05,83.25,48.0,18.99
12.4,13.5,11.3,2.2,92.0,64.0,37.462
13.4,19.9,6.9,13.0,79.0,64.0,37.664
12.9,18.4,7.4,11.0,85.5,72.0,30.22
14.25,17.7,10.85,6.85,92.0,80.0,30.072
14.7,16.6,12.85,3.75,95.0,91.25,26.222
12.75,14.1,11.4,2.7,94.75,103.25,11.606
12.3,15.25,9.35,5.9,87.0,104.0,10.169
11.35,16.1,6.6,9.5,83.0,104.0,15.595
10.85,17.15,4.5,12.65,83.0,104.0,11.544
11.8,16.6,7.0,9.6,86.75,105.25,26.152
11.2,13.45,9.0,4.45,81.75,106.5,18.582
8.6,11.05,6.1,4.95,77.75,110.75,11.088
5.1,7.9,2.3,5.6,79.75,117.5,7.412
2.95,6.0,-0.05,6.05,79.75,122.0,6.332
4.45,8.25,0.7,7.55,79.75,124.0,8.13
7.0,12.65,1.35,11.3,76.5,124.0,7.256
7.4,13.7,1.0,12.7,77.5,124.0,6.308
6.6,14.1,-0.9,15.0,75.75,62.0,7.066
6.7,13.3,0.2,13.1,77.5,2.5,4.902
5.95,10.0,1.95,8.05,76.75,6.0,9.294
4.75,8.1,1.45,6.65,75.0,8.0,15.606
4.7,8.5,0.9,7.6,77.75,9.0,15.334
4.2,9.45,-1.15,10.6,71.5,9.0,16.064
3.45,10.05,-3.2,13.25,65.5,9.0,14.62
3.45,10.95,-4.1,15.05,65.25,9.0,15.748
5.75,14.1,-2.7,16.8,70.0,9.0,17.646
8.8,14.05,3.5,10.55,84.0,23.0,17.63
9.2,11.35,7.05,4.3,88.75,37.5,16.704
8.4,11.25,5.6,5.65,82.0,38.0,16.798
9.45,13.15,5.85,7.3,76.5,38.0,17.032
10.4,13.6,7.25,6.35,81.0,40.0,16.956
9.2,11.55,6.8,4.75,84.75,42.25,13.858
5.45,8.75,2.05,6.7,78.5,44.5,17.72
0.85,3.8,-2.2,6.0,82.5,48.75,12.54
-0.25,2.95,-3.55,6.5,86.0,51.0,8.94
1.8,7.15,-3.6,10.75,81.5,51.0,17.79
2.8,8.3,-2.65,10.95,84.0,52.5,18.1
4.15,9.7,-1.4,11.1,85.25,55.25,18.46
5.75,13.2,-1.75,14.95,79.5,56.5,9.596
5.95,11.55,0.4,11.15,87.0,59.5,9.604
5.3,9.25,1.4,7.85,86.5,62.5,19.245
3.1,8.05,-1.9,9.95,72.75,62.5,10.328
3.05,9.25,-3.2,12.45,73.5,62.5,9.195
1.75,7.8,-4.25,12.05,75.25,62.5,17.748
-0.85,3.65,-5.25,8.9,75.75,62.5,7.176
0.05,5.3,-5.1,10.4,75.0,62.5,3.946
1.25,8.0,-5.5,13.5,72.0,62.5,3.964
2.05,8.4,-4.35,12.75,75.75,64.0,7.964
2.15,7.9,-3.65,11.55,78.5,32.75,8.716
3.4,9.85,-3.15,13.0,80.5,0.0,0.052
6.35,13.3,-0.7,14.0,77.5,0.0,0.052
6.55,12.95,0.05,12.9,70.75,0.0,13.24
3.65,8.15,-0.9,9.05,65.0,0.0,11.588
1.45,6.2,-3.35,9.55,64.5,0.0,9.724
2.0,6.3,-2.35,8.65,70.0,0.0,5.04
2.15,5.0,-0.65,5.65,77.75,0.25,4.21
2.0,6.0,-2.0,8.0,78.75,0.5,10.536
2.3,7.9,-3.35,11.25,72.5,0.5,13.22
1.7,6.65,-3.25,9.9,70.5,0.5,7.67
0.0,4.5,-4.45,8.95,70.5,0.5,10.975
0.15,4.5,-4.15,8.65,71.0,0.5,25.932
1.35,5.7,-2.95,8.65,71.25,0.5,18.904
1.45,8.0,-5.05,13.05,71.0,0.5,30.25
3.05,10.15,-4.05,14.2,67.5,0.5,64.3
3.55,8.5,-1.45,9.95,71.5,3.0,68.324
1.2,4.75,-2.35,7.1,80.25,10.0,63.268
-1.95,1.05,-4.85,5.9,82.75,18.0,58.792
-3.4,-1.2,-5.5,4.3,83.0,21.5,52.99
-4.2,0.6,-9.1,9.7,77.5,21.5,26.046
-4.85,0.75,-10.5,11.25,72.5,21.5,22.84
-5.85,-1.45,-10.2,8.75,70.25,23.5,50.052
-8.0,-5.65,-10.35,4.7,73.0,31.25,54.852
-2.55,3.4,-8.55,11.95,72.5,41.0,29.212
0.8,6.9,-5.3,12.2,74.25,41.0,21.216
0.6,5.55,-4.3,9.85,80.5,46.5,18.252
1.3,3.35,-0.65,4.0,92.25,57.75,24.922
3.0,6.5,-0.45,6.95,90.0,63.5,24.978
1.3,5.75,-3.2,8.95,82.0,63.5,23.396
-1.25,1.7,-4.25,5.95,76.75,31.75,24.524
-2.15,1.65,-5.95,7.6,71.25,0.0,24.54
-2.05,4.05,-8.1,12.15,71.5,0.0,27.154
-0.95,6.3,-8.1,14.4,72.0,0.0,28.938
-0.5,6.35,-7.3,13.65,70.75,0.0,29.47
-0.75,4.15,-5.65,9.8,72.0,0.0,31.688
-1.3,3.85,-6.45,10.3,70.75,0.0,32.56
6.45,15.2,-2.3,17.5,62.75,0.0,36.86
10.75,15.45,6.05,9.4,77.0,15.5,37.926
12.65,16.8,8.45,8.35,89.25,35.75,38.4
7.55,12.7,2.4,10.3,85.25,40.5,37.808
0.2,3.4,-2.95,6.35,80.5,41.0,41.652
-0.35,3.0,-3.7,6.7,77.5,41.5,40.664
1.5,6.25,-3.25,9.5,70.5,41.5,44.66
2.55,9.1,-3.95,13.05,67.5,41.5,25.264
4.25,11.7,-3.1,14.8,68.5,41.5,17.72
4.75,10.45,-0.85,11.3,65.5,41.5,43.33
3.05,7.85,-1.7,9.55,62.5,41.5,52.104
2.05,6.4,-2.3,8.7,61.75,41.5,33.164
3.15,7.55,-1.25,8.8,64.0,41.5,17.162
1.05,5.9,-3.75,9.65,68.75,41.5,14.604
-1.0,4.9,-6.8,11.7,65.25,41.5,26.514
0.9,8.5,-6.65,15.15,69.75,41.5,26.062
4.6,11.7,-2.45,14.15,72.0,41.5,19.17
7.5,14.3,0.75,13.55,70.5,44.0,11.196
3.55,8.5,-1.4,9.9,75.75,47.25,26.372
0.0,3.8,-3.8,7.6,72.25,24.0,28.076
1.65,8.6,-5.3,13.9,68.5,0.0,28.7895
5.05,14.55,-4.4,18.95,69.5,0.0,28.749
9.25,15.4,3.15,12.25,82.75,6.75,31.615
12.45,16.25,8.65,7.6,91.75,25.25,33.6125
12.55,18.5,6.6,11.9,78.0,37.0,33.694
11.0,18.05,3.95,14.1,70.75,37.0,35.761
7.95,14.15,1.8,12.35,72.25,40.5,36.7685
4.5,8.75,0.25,8.5,69.5,44.25,37.794
2.45,6.4,-1.6,8.0,62.25,44.5,38.001
0.8,5.7,-4.2,9.9,60.5,44.5,37.351
1.25,8.25,-5.8,14.05,62.75,44.5,39.467
2.9,9.25,-3.5,12.75,66.25,44.75,42.422
3.8,8.8,-1.3,10.1,74.25,45.0,40.63
4.4,12.2,-3.45,15.65,68.0,45.0,43.321
6.85,15.7,-2.05,17.75,64.75,45.0,45.992
9.15,17.95,0.25,17.7,69.0,45.0,46.676
10.65,16.8,4.4,12.4,75.0,50.5,48.746
10.75,15.65,5.8,9.85,76.0,56.0,52.682
8.9,16.85,0.95,15.9,70.75,56.0,55.252
8.55,17.05,0.1,16.95,69.25,56.0,47.884
8.5,17.35,-0.35,17.7,68.0,56.0,50.212
8.2,16.05,0.25,15.8,68.0,56.0,48.084
7.5,14.35,0.65,13.7,65.0,56.0,45.463
5.9,13.45,-1.6,15.05,62.0,56.0,50.8245
5.0,12.3,-2.35,14.65,63.0,56.0,57.1435
5.25,12.95,-2.55,15.5,64.5,56.0,59.936
6.65,16.1,-2.8,18.9,63.5,56.0,55.258
8.15,16.95,-0.65,17.6,70.5,56.0,56.8925
11.35,19.55,3.1,16.45,69.25,56.0,56.1655
13.8,23.05,4.55,18.5,61.25,56.0,55.796
13.45,23.4,3.55,19.85,60.5,28.0,60.128
13.5,23.55,3.45,20.1,61.5,0.0,59.959
13.75,20.55,6.85,13.7,74.5,0.75,57.45
13.9,18.3,9.4,8.9,81.75,2.25,64.236
13.25,19.75,6.75,13.0,69.5,3.0,70.01
12.45,20.4,4.5,15.9,62.75,16.25,67.75
12.7,18.7,6.6,12.1,76.25,38.5,61.335
12.9,17.3,8.4,8.9,86.5,47.5,60.724
15.2,24.0,6.4,17.6,65.0,47.5,60.047
15.25,24.45,6.1,18.35,64.5,47.5,61.6
14.7,22.95,6.5,16.45,64.5,47.5,56.652
14.35,21.35,7.4,13.95,63.5,47.75,58.185
15.6,20.9,10.4,10.5,76.0,54.0,58.212
15.85,21.0,10.75,10.25,83.5,60.0,57.535
15.35,23.3,7.35,15.95,71.0,60.0,57.512
14.75,22.25,7.25,15.0,75.0,77.0,54.472
13.7,18.5,8.95,9.55,80.75,94.5,52.284
13.3,17.6,9.0,8.6,76.0,95.0,42.04
12.55,19.1,6.0,13.1,68.75,95.0,42.994
12.95,21.2,4.7,16.5,65.5,95.5,38.762
14.1,19.4,8.8,10.6,82.25,114.0,34.747
16.15,20.5,11.85,8.65,81.5,132.0,34.309
17.4,22.65,12.2,10.45,67.25,132.0,33.316
16.1,22.5,9.7,12.8,61.5,132.0,33.932
16.4,25.8,7.05,18.75,59.5,132.0,25.236
17.1,27.2,7.0,20.2,62.75,137.25,21.78
15.45,21.4,9.4,12.0,80.5,168.75,16.322
14.35,17.9,10.75,7.15,90.0,200.5,12.041
14.7,21.15,8.2,12.95,73.5,206.0,9.954
15.05,23.45,6.6,16.85,68.0,206.0,10.9985
15.85,25.4,6.35,19.05,67.25,103.0,11.851
17.25,25.8,8.75,17.05,72.5,12.5,0.8
16.65,22.5,10.8,11.7,82.5,35.75,0.495
15.05,20.75,9.4,11.35,78.0,46.5,0.173
15.8,23.75,7.9,15.85,70.25,46.75,0.082
17.9,25.1,10.7,14.4,75.75,47.0,0.008
17.85,23.9,11.75,12.15,71.75,47.0,0.217
16.35,24.35,8.3,16.05,62.75,47.0,0.217
15.45,17.1,13.85,3.25,88.0,62.75,0.089
15.9,19.55,12.3,7.25,86.75,77.5,0.224
17.45,24.65,10.25,14.4,74.25,77.5,0.393
17.4,24.3,10.55,13.75,71.75,77.5,0.341
18.1,24.55,11.75,12.8,72.0,77.5,0.2075
18.6,25.9,11.4,14.5,73.0,77.5,0.16
16.55,24.65,8.45,16.2,64.75,84.5,0.04
18.95,29.7,8.2,21.5,62.5,84.5,0.22
21.3,31.35,11.25,20.1,60.75,84.5,0.452
21.6,30.65,12.55,18.1,62.25,84.5,0.5545
21.5,30.5,12.45,18.05,62.75,84.5,0.4995
21.85,30.5,13.15,17.35,63.25,84.5,0.394
21.45,29.95,12.9,17.05,65.75,84.5,0.283
19.5,25.55,13.35,12.2,75.5,96.25,0.355
19.15,24.7,13.6,11.1,77.75,108.0,0.434
20.8,28.2,13.5,14.7,71.5,108.0,0.5265
22.5,29.3,15.75,13.55,71.5,108.0,0.501
23.1,28.75,17.45,11.3,70.0,108.25,0.323
21.45,26.85,16.05,10.8,71.75,110.0,0.256
20.55,27.85,13.3,14.55,72.0,111.5,0.04
21.0,29.0,13.05,15.95,68.0,111.5,0.04
23.05,29.25,16.8,12.45,67.75,0.0,0.26
22.3,29.5,15.15,14.35,68.5,0.0,0.345
20.4,26.35,14.45,11.9,76.25,6.25,0.453
19.55,24.85,14.25,10.6,81.0,12.5,0.476
21.7,24.6,18.8,5.8,84.0,12.75,0.538
22.5,26.5,18.45,8.05,81.75,13.0,0.554
23.3,28.75,17.85,10.9,76.75,19.25,0.405
23.55,29.85,17.3,12.55,75.5,25.5,0.38
23.6,29.55,17.65,11.9,80.5,25.5,0.47
24.2,28.5,19.95,8.55,86.0,25.5,0.42
24.4,28.15,20.75,7.4,83.75,25.5,0.45
24.0,29.4,18.6,10.8,77.25,25.5,0.365
22.9,27.9,17.85,10.05,80.25,26.25,0.38
22.15,26.1,18.15,7.95,83.25,27.25,0.44
22.4,28.05,16.75,11.3,76.25,27.5,0.4
23.35,30.25,16.45,13.8,70.75,27.5,0.4
24.95,30.55,19.3,11.25,74.0,27.75,0.4
24.5,27.65,21.3,6.35,86.0,36.0,0.48
24.65,27.65,21.55,6.1,87.25,44.0,0.48
24.4,27.4,21.4,6.0,86.0,57.5,0.42
24.2,27.2,21.25,5.95,86.75,71.0,0.36
24.6,28.5,20.7,7.8,84.5,107.0,0.28
23.5,27.45,19.5,7.95,79.5,143.0,0.39
23.7,29.0,18.4,10.6,72.25,143.0,0.5
22.4,27.4,17.45,9.95,79.75,143.0,0.4
21.8,25.7,17.95,7.75,84.0,143.0,0.46
22.55,25.85,19.3,6.55,84.25,143.25,0.46
24.0,27.4,20.6,6.8,86.0,143.5,0.4
24.45,27.7,21.25,6.45,89.5,97.75,0.28
23.5,25.35,21.65,3.7,95.75,80.25,0.28
22.4,23.55,21.2,2.35,98.5,148.0,0.28
23.15,25.45,20.9,4.55,97.0,188.0,0.52
26.35,29.75,22.95,6.8,91.25,197.75,0.46
27.35,30.25,24.45,5.8,90.0,208.5,0.4
27.4,31.05,23.8,7.25,86.75,210.0,0.68
27.5,32.65,22.3,10.35,80.5,211.5,0.54
27.9,33.4,22.3,11.1,78.25,213.0,0.4
27.4,32.45,22.35,10.1,81.25,213.0,0.4
26.5,30.45,22.55,7.9,85.5,213.0,0.4
25.7,28.3,23.1,5.2,88.25,227.75,0.4
25.75,28.9,22.65,6.25,87.25,242.5,0.44
26.25,30.6,21.9,8.7,81.25,242.5,0.48
25.75,30.6,20.95,9.65,78.0,242.5,0.5
24.9,28.65,21.15,7.5,83.0,252.5,0.46
24.15,27.55,20.7,6.85,85.5,262.5,0.4
24.55,29.8,19.3,10.5,81.25,262.5,0.4
25.4,31.25,19.6,11.65,80.5,262.5,0.6
26.6,32.35,20.85,11.5,78.0,262.5,0.8
27.05,32.5,21.55,10.95,76.25,262.5,0.9
27.25,32.4,22.1,10.3,77.5,262.5,1.0
27.4,32.7,22.15,10.55,79.0,262.5,0.8
27.85,33.4,22.35,11.05,80.5,262.5,0.6
28.75,34.2,23.3,10.9,80.0,262.5,0.8
28.95,34.35,23.55,10.8,79.25,262.5,0.86
28.35,33.3,23.4,9.9,82.25,262.5,0.66
29.05,33.45,24.65,8.8,82.25,262.5,0.7
30.2,34.7,25.7,9.0,79.5,262.5,1.0
30.45,35.25,25.6,9.65,78.25,262.5,1.1
30.25,35.35,25.05,10.3,77.75,262.5,1.2
29.2,35.15,23.9,11.25,79.55,131.25,0.92
27.85,33.25,23.25,10.0,85.95,0.0,0.8
27.05,32.35,23.15,9.2,90.45,6.6,0.68
27.4,33.6,23.2,10.4,87.45,19.95,0.74
28.3,34.55,23.15,11.4,83.2,26.7,0.8
29.0,35.55,23.5,12.05,81.85,26.7,0.74
28.45,35.5,24.1,11.4,85.05,26.7,0.68
27.7,35.2,23.75,11.45,86.9,26.7,0.88
27.7,35.2,23.6,11.6,88.05,28.05,0.9
28.2,35.45,24.15,11.3,88.05,30.9,0.82
29.2,36.4,24.2,12.2,83.1,32.4,0.76
29.5,37.1,23.9,13.2,80.4,32.4,0.75
29.15,36.5,23.45,13.05,80.5,32.4,0.4
28.85,35.65,23.05,12.6,82.6,32.4,0.1
28.35,34.65,23.45,11.2,86.3,34.9,1.6
27.85,34.6,23.4,11.2,84.95,39.9,1.7
27.85,35.85,22.7,13.15,82.8,44.7,2.0
28.35,36.4,23.25,13.15,83.15,50.5,1.96
28.9,36.5,23.4,13.1,81.0,54.0,1.1
29.0,36.5,23.35,13.15,81.0,54.0,1.094
29.0,36.5,24.15,12.35,81.85,54.0,1.708
28.8,36.25,23.9,12.35,81.9,54.0,2.132
28.05,35.6,23.4,12.2,85.0,75.05,1.966
27.8,34.95,23.45,11.5,83.6,119.1,2.04
27.85,34.95,22.5,12.45,77.95,142.1,1.78
25.75,32.55,21.0,11.55,85.9,146.85,1.3
23.0,29.1,19.95,9.15,91.35,161.35,1.0
21.25,26.9,18.05,8.85,86.85,176.15,0.68
20.75,26.05,16.25,9.8,80.9,186.7,0.48
21.5,26.65,16.15,10.5,75.65,192.7,0.68
22.95,27.95,18.55,9.4,72.65,193.7,0.92
24.6,30.5,19.85,10.65,73.9,97.1,0.72
23.55,28.55,19.3,9.25,85.05,0.0,0.5
23.5,28.95,19.0,9.95,86.8,0.0,0.52
25.7,32.85,19.9,12.95,83.85,2.2,0.52
25.8,32.35,21.35,11.0,87.1,6.9,0.712
23.95,29.1,20.3,8.8,91.7,9.4,0.656
22.65,26.2,19.6,6.6,93.2,9.9,0.54
22.65,27.85,18.25,9.6,87.8,10.9,0.44
22.8,30.1,17.45,12.65,83.8,11.4,0.444
22.5,30.45,17.3,13.15,85.5,11.4,0.444
22.2,29.15,17.15,12.0,88.65,11.9,0.4
23.5,30.15,19.25,10.9,86.7,16.35,0.38
23.65,30.35,18.75,11.6,86.15,17.7,0.38
20.9,24.95,18.25,6.7,90.85,126.3,0.112
20.7,27.0,16.7,10.3,76.15,132.3,0.276
19.5,26.45,14.3,12.15,75.25,132.3,0.428
19.35,26.4,14.5,11.9,81.1,132.3,0.676
20.0,27.65,14.8,12.85,82.45,132.3,1.14
20.5,28.6,14.35,14.25,84.0,132.3,1.216
21.05,29.05,15.45,13.6,86.35,132.3,1.088
22.1,29.65,17.85,11.8,89.3,133.3,1.2
24.0,31.45,19.65,11.8,90.0,137.05,1.54
23.15,28.25,19.8,8.45,93.25,143.5,1.42
20.95,23.2,19.1,4.1,96.1,151.95,1.16
19.45,21.2,17.7,3.5,96.95,167.8,1.28
19.2,21.7,17.5,4.2,98.65,94.3,1.4
21.6,25.45,19.05,6.4,95.4,10.75,1.6
23.35,27.85,19.95,7.9,93.55,12.55,2.12
23.35,29.65,18.8,10.85,90.35,13.3,1.86
22.05,28.75,17.6,11.15,88.75,39.5,1.6
20.0,25.95,15.45,10.5,86.7,99.45,1.8
18.1,23.55,13.55,10.0,87.95,137.45,2.0
17.3,21.25,13.35,7.9,94.4,159.35,2.4
15.55,19.5,11.35,8.15,80.45,198.25,2.8
13.5,19.0,8.95,10.05,70.95,219.5,3.936
13.7,19.8,9.65,10.15,81.8,219.5,4.536
14.5,21.45,10.25,11.2,84.5,219.5,4.84
14.6,20.95,10.45,10.5,83.6,219.5,3.538
14.8,22.35,9.4,12.95,84.1,219.5,4.006
15.65,26.15,8.3,17.85,82.95,219.5,4.796
15.55,21.8,10.7,11.1,91.95,234.0,4.112
16.7,19.9,12.85,7.05,96.35,282.0,10.648
17.2,23.55,11.95,11.6,90.75,315.5,12.272
16.45,24.75,11.25,13.5,89.4,315.5,13.78
16.15,23.1,11.95,11.15,91.85,315.5,14.782
16.1,20.35,13.35,7.0,91.05,315.5,14.796
17.1,21.25,14.5,6.75,85.75,315.5,15.278
17.2,22.15,13.9,8.25,86.4,316.4,16.864
16.45,21.55,13.2,8.35,86.45,318.3,26.496
16.15,21.35,11.2,10.15,85.5,324.95,28.648
14.75,20.1,8.8,11.3,88.95,336.6,29.598
13.8,18.75,8.65,10.1,88.15,342.6,26.596
14.35,17.4,11.15,6.25,89.7,349.25,24.464
12.75,15.3,9.25,6.05,82.1,363.65,25.348
9.8,15.45,4.55,10.9,68.3,371.4,26.564
8.25,14.55,3.6,10.95,76.1,371.4,28.088
7.4,11.45,2.35,9.1,77.05,185.7,24.494
6.6,11.8,-0.55,12.35,73.05,0.0,21.01
6.8,14.85,-0.55,15.4,81.9,0.0,21.686
7.6,17.5,1.0,16.5,87.25,0.0,11.89
10.0,20.0,2.6,17.4,88.65,0.0,11.568
11.95,21.6,5.35,16.25,87.9,0.0,21.608
12.6,21.2,6.35,14.85,85.15,0.0,23.12
11.35,17.5,4.75,12.75,80.0,0.95,24.12
7.2,12.75,0.9,11.85,68.7,2.9,24.784
5.9,11.2,1.0,10.2,72.9,6.1,13.002
7.85,14.05,3.1,10.95,85.45,11.05,13.06
9.2,18.65,1.95,16.7,85.15,13.8,24.674
11.15,20.6,4.0,16.6,87.45,15.05,24.784
14.2,19.2,10.35,8.85,93.85,18.05,22.508
13.2,16.2,7.75,8.45,84.2,22.05,22.136
9.85,16.2,0.1,16.1,69.75,24.3,23.829
9.8,18.9,1.25,17.65,68.7,24.3,13.943
10.2,18.15,4.15,14.0,80.25,26.8,11.716
12.0,16.45,8.2,8.25,96.15,31.05,22.623
13.85,17.7,10.0,7.7,92.65,32.8,23.806
12.7,17.75,7.45,10.3,87.1,32.8,22.45
10.05,14.95,5.25,9.7,80.85,32.8,21.995
6.05,10.1,2.3,7.8,64.85,32.8,22.2705
3.65,7.1,-0.05,7.15,61.35,32.8,12.5455
4.1,8.65,-0.05,8.7,67.4,32.8,10.959
3.25,7.4,-0.65,8.05,80.4,34.95,20.012
3.5,8.0,-0.65,8.65,91.0,40.1,20.196
5.25,10.65,-0.2,10.85,83.25,43.1,19.852
4.3,10.6,-2.2,12.8,71.85,43.1,20.515
3.9,9.65,-2.45,12.1,78.0,44.7,21.781
5.0,9.9,-1.55,11.45,87.1,24.9,11.892
4.2,11.05,-2.85,13.9,81.1,3.5,10.464
2.55,11.5,-4.6,16.1,79.75,3.5,18.49
4.05,12.1,-2.85,14.95,87.15,3.5,17.452
6.55,13.45,0.3,13.15,89.55,3.5,18.604
5.55,11.7,-1.25,12.95,75.15,3.5,18.674
1.55,8.15,-4.9,13.05,75.7,3.5,19.076
0.95,10.1,-4.75,14.85,88.05,3.5,10.184
4.3,11.0,-2.65,13.65,81.7,4.0,9.422
3.25,9.25,-3.8,13.05,72.15,5.0,17.992
0.5,8.85,-5.9,14.75,64.0,5.5,18.1
3.7,10.9,-3.7,14.6,65.95,5.5,12.372
6.5,11.2,-0.3,11.5,79.05,5.5,13.492
4.4,8.05,-0.75,8.8,78.9,5.5,15.074
1.7,4.1,-2.55,6.65,78.7,5.5,15.536
0.0,3.05,-3.7,6.75,80.1,5.5,14.96
0.75,7.8,-4.1,11.9,79.25,5.5,16.158
3.05,12.4,-3.6,16.0,85.05,5.5,17.356
6.35,12.65,0.35,12.3,92.75,10.75,15.776
8.9,13.85,4.0,9.85,93.9,21.75,15.97
9.5,16.35,3.4,12.95,91.85,30.35,15.488
9.8,17.85,4.4,13.45,92.6,35.05,12.32
6.55,12.0,3.55,8.45,82.75,38.65,11.308
3.15,5.55,1.35,4.2,75.1,40.4,12.416
2.7,7.65,-1.45,9.1,79.3,40.4,12.044
3.95,8.5,-0.1,8.6,91.45,43.7,11.856
4.3,6.05,0.7,5.35,86.6,52.75,12.51
0.85,5.5,-4.7,10.2,72.2,58.5,12.768
-1.7,4.7,-6.2,10.9,76.2,58.5,13.706
-2.1,4.5,-6.8,11.3,79.3,58.5,16.364
-1.8,5.5,-7.55,13.05,82.2,58.5,17.772
0.4,8.0,-5.05,13.05,89.05,29.25,17.856
4.0,12.4,-2.3,14.7,89.7,0.0,0.62
5.35,12.4,-1.7,14.1,87.0,0.0,6.32
3.45,11.15,-2.9,14.05,86.5,0.0,11.304
4.15,10.5,-1.35,11.85,85.85,0.0,10.432
6.75,11.8,1.0,10.8,82.0,0.0,9.778
6.45,11.7,-0.35,12.05,83.6,0.0,10.002
6.85,11.75,1.8,9.95,83.4,1.1,10.724
6.7,11.15,1.4,9.75,77.7,3.45,11.056
3.3,6.95,-3.25,10.2,77.35,4.7,11.01
0.65,4.95,-4.15,9.1,70.0,4.7,10.722
0.15,6.35,-4.95,11.3,73.5,4.7,11.218
-0.65,8.05,-6.3,14.35,85.85,4.7,6.338
-2.3,3.25,-5.65,8.9,81.1,5.45,7.108
-3.6,0.5,-6.55,7.05,71.15,6.95,13.496
-3.85,3.45,-8.9,12.35,67.5,7.7,9.928
-3.05,5.4,-8.85,14.25,69.45,7.7,11.614
-1.55,6.85,-7.85,14.7,72.5,7.7,12.748
0.0,7.6,-6.25,13.85,76.45,7.7,12.166
-0.35,4.8,-4.55,9.35,80.5,9.2,11.808
-1.45,2.25,-4.95,7.2,84.3,12.45,12.234
-2.0,1.85,-5.1,6.95,83.95,14.7,12.988
-3.35,0.2,-7.5,7.7,86.15,15.7,12.8
-4.1,1.15,-9.8,10.95,85.95,16.2,12.318
-3.7,3.1,-8.45,11.55,82.05,16.2,12.828
-3.0,5.05,-8.9,13.95,80.35,16.2,15.324
-0.45,6.1,-6.25,12.35,75.65,16.2,8.584
1.0,7.85,-5.8,13.65,69.55,16.2,0.34
-1.65,5.15,-6.5,11.65,64.75,9.75,16.116
-0.9,6.0,-5.3,11.3,62.0,0.0,16.124
-0.5,8.05,-6.95,15.0,69.4,0.0,15.542
3.7,10.45,-3.4,13.85,74.75,0.0,16.53
6.25,9.4,2.3,7.1,81.65,0.5,18.108
3.75,5.85,0.15,5.7,78.75,1.5,18.12
1.45,6.7,-4.0,10.7,66.95,2.0,18.052
1.2,7.15,-3.45,10.6,71.35,2.0,17.32
-0.25,3.3,-2.9,6.2,77.9,2.55,15.81
-2.85,0.05,-4.45,4.5,85.25,4.8,17.214
-3.45,0.35,-5.65,6.0,90.15,7.5,9.782
-1.3,3.65,-4.5,8.15,84.65,9.5,0.1
0.4,6.95,-5.15,12.1,81.8,10.5,14.652
1.75,8.05,-5.25,13.3,77.5,10.5,14.658
2.5,10.0,-5.05,15.05,72.1,10.5,14.72
3.35,13.5,-6.1,19.6,81.45,12.2,14.218
6.0,13.1,-3.5,16.6,83.55,14.5,14.868
3.4,8.6,-2.95,11.55,71.15,15.6,17.49
1.35,9.0,-5.65,14.65,68.55,16.1,18.904
3.65,12.5,-5.05,17.55,76.15,17.3,16.676
2.8,11.85,-5.35,17.2,70.7,19.75,17.768
3.55,9.45,-3.25,12.7,75.7,26.2,18.07
4.25,6.25,-0.05,6.3,80.45,40.15,18.114
1.55,5.6,-2.45,8.05,67.95,48.9,18.686
1.6,8.5,-3.7,12.2,67.45,48.9,18.716
2.45,10.55,-4.1,14.65,70.7,48.9,19.008
2.65,11.75,-4.65,16.4,70.5,48.9,16.374
2.95,13.4,-5.2,18.6,69.25,48.9,18.641
5.6,14.2,-3.45,17.65,72.05,25.4,21.149
5.8,10.5,-2.1,12.6,75.65,3.25,21.182
